"Timestamp","hyperlink","WineID","Brand","Wine","Year","Category","Price","Rating","ReviewCount"
"2024-10-05","/NL/nl/balbas-tradicion-ardal-ribera-del-duero/w/1285515?year=2021&price_id=36683441",1285515,"Balbas","Tradicion - Ardal Ribera del Duero 2021",2021,"Red",15.29,4.1,122
"2024-10-05","/NL/nl/camino-del-bosque-libre-y-salvaje-carinena/w/10182895?year=2020&price_id=35563506",10182895,"Camino Del Bosque - Libre Y Salvaje","Cariñena 2020",2020,"Red",15.24,4,98
"2024-10-05","/NL/nl/pomal-crianza/w/1126216?year=2020&price_id=34198185",1126216,"Viña Pomal","Crianza 2020",2020,"Red",13.68,3.8,1265
"2024-10-05","/NL/nl/bodega-lanzaga-corriente/w/1210854?year=2021&price_id=34931627",1210854,"Bodega Lanzaga","Corriente 2021",2021,"Red",13.5,3.9,114
"2024-10-05","/NL/nl/bodega-buen-camino-noroeste/w/9269324?year=2022&price_id=35545615",9269324,"Bodega Buen Camino","Noroeste 2022",2022,"Red",13.5,4,101
"2024-10-05","/NL/nl/enate-tempranillo-cabernet-sauvignon-crianza/w/9056?year=2019&price_id=34923004",9056,"Enate","Tempranillo - Cabernet Sauvignon Crianza 2019",2019,"Red",13.5,4,454
"2024-10-05","/NL/nl/ramon-bilbao-crianza-rioja/w/77021?year=2020&price_id=36374760",77021,"Ramón Bilbao","Crianza Rioja 2020",2020,"Red",13.5,4,2142
"2024-10-05","/NL/nl/es-nueva-crianza/w/1210509?year=2019&price_id=36318592",1210509,"Finca Nueva","Crianza 2019",2019,"Red",13.5,3.9,202
"2024-10-05","/NL/nl/de-bardos-romantica-crianza/w/1165618?year=2020&price_id=31608633",1165618,"Bodega de Bardos","Romántica Crianza 2020",2020,"Red",13.5,3.9,498
"2024-10-05","/NL/nl/finca-bacara-crazy-grapes-monastrell/w/4664825?year=2022&price_id=34900143",4664825,"Finca Bacara","Crazy Grapes Monastrell 2022",2022,"Red",13.47,3.8,32
"2024-10-05","/NL/nl/vicente-gandia-pla-ceramic-monastrell/w/9791522?year=2021&price_id=34521678",9791522,"Vicente Gandía","Ceramic Monastrell 2021",2021,"Red",13.45,4,51
"2024-10-05","/NL/nl/el-vinculo-crianza-la-mancha/w/7586997?year=2020&price_id=36281246",7586997,"El Vínculo","Crianza 2020",2020,"Red",13.31,4,203
"2024-10-05","/NL/nl/pujanza-hado/w/1424395?year=2019&price_id=36281305",1424395,"Pujanza","Hado 2019",2019,"Red",13.31,3.9,113
"2024-10-05","/NL/nl/bodegas-valdemar-conde-de-valdemar-reserva/w/15488?year=2016&price_id=36536915",15488,"Bodegas Valdemar","Conde de Valdemar Reserva 2016",2016,"Red",13.31,3.9,248
"2024-10-05","/NL/nl/juan-gil-parcelas-selectas/w/7811541?year=2023&price_id=36537331",7811541,"Juan Gil","Parcelas Selectas 2023",2023,"Red",13.31,3.7,214
"2024-10-05","/NL/nl/palacios-remondo-rioja-la-vendimia/w/1138914?year=2022&price_id=36281240",1138914,"Palacios Remondo","Rioja La Vendimia 2022",2022,"Red",13.31,3.8,38
"2024-10-05","/NL/nl/atalaya-almansa-la-atalaya-del-camino/w/3652602?year=2021&price_id=36536910",3652602,"Atalaya","La Atalaya del Camino 2021",2021,"Red",13.31,4.1,497
"2024-10-05","/NL/nl/el-coto-ecologico-organic-crianza/w/10910056?year=2019&price_id=33859300",10910056,"El Coto","Ecológico Organic Crianza 2019",2019,"Red",13.25,3.7,222
"2024-10-05","/NL/nl/camino-del-bosque-libre-y-salvaje-garnacha-carinena/w/10182892?year=2019&price_id=30737817",10182892,"Camino Del Bosque - Libre Y Salvaje","Garnacha - Cariñena 2019",2019,"Red",13.25,3.7,92
"2024-10-05","/NL/nl/telmo-rodriguez-gaba-mencia/w/12051744?year=2020&price_id=35334797",12051744,"Telmo Rodriguez","Gaba Mencia 2020",2020,"Red",13.25,3.7,66
"2024-10-05","/NL/nl/nube-de-leza-garcia-crianza/w/3686180?year=2020&price_id=37017694",3686180,"Nube de Leza García","Crianza 2020",2020,"Red",13.1,3.8,231
"2024-10-05","/NL/nl/ostatu-rioja-tinto/w/2516179?year=2023&price_id=36158274",2516179,"Ostatu","Rioja Tinto 2023",2023,"Red",13,3.6,28
"2024-10-05","/NL/nl/bodegas-jc-conde-el-arte-de-vivir/w/2132719?year=2022&price_id=33752882",2132719,"Neo","El Arte de Vivir 2022",2022,"Red",13,3.4,1138
"2024-10-05","/NL/nl/seven-magnifics-rebels-de-batea-tinto/w/5151267?year=2020&price_id=31328518",5151267,"7 Magnífics","Rebels de Batea Tinto 2020",2020,"Red",13,3.6,137
"2024-10-05","/NL/nl/familia-torres-sangre-de-toro-reserva/w/7414824?year=2018&price_id=33569795",7414824,"Familia Torres","Sangre de Toro Reserva 2018",2018,"Red",12.99,3.8,141
"2024-10-05","/NL/nl/mdv-es-lion-reserva/w/10084958?year=2017&price_id=30762234",10084958,"MDV","Lion Reserva 2017",2017,"Red",12.95,4,79
"2024-10-05","/NL/nl/es-alto-landon-irrepetible/w/1928870?year=2021&price_id=34548090",1928870,"AltoLandon","Irrepetible 2021",2021,"Red",12.95,3.4,4120
"2024-10-05","/NL/nl/raiza-reserva/w/1263443?year=2019&price_id=35896972",1263443,"Raiza","Reserva 2019",2019,"Red",12.95,3.8,2310
"2024-10-05","/NL/nl/ramon-bilbao-seleccion-especial/w/7266375?year=2021&price_id=34458875",7266375,"Ramón Bilbao","Selección Especial 2021",2021,"Red",12.95,3.8,126
"2024-10-05","/NL/nl/bodegas-sembro-vendimia-seleccionada-tempranillo/w/1164120?year=2022&price_id=36659458",1164120,"Bodegas Sembro","Vendimia Seleccionada Tempranillo 2022",2022,"Red",12.95,3.8,101
"2024-10-05","/NL/nl/castillo-de-aresan-tradicion-de-aresan-tempranillo-cabernet-sauvignon-petit-verdot/w/7763169?year=2021&price_id=35453442",7763169,"Castillo de Aresan","Tradición de Aresan Tempranillo - Cabernet Sauvignon - Petit Verdot 2021",2021,"Red",12.95,3.8,358
"2024-10-05","/NL/nl/valdesil-valderroa-mencia/w/1235672?year=2020&price_id=34931684",1235672,"Valdesil","Valderroa Mencia 2020",2020,"Red",12.95,3.9,71
"2024-10-05","/NL/nl/olarra-cerro-anon-reserva-rioja/w/76305?year=2019&price_id=35681427",76305,"Bodegas Olarra","Cerro Añon Reserva Rioja 2019",2019,"Red",12.95,4.2,185
"2024-10-05","/NL/nl/castro-ventosa-el-castro-de-valtuille-mencia-joven/w/1151531?year=2023&price_id=36093269",1151531,"Castro Ventosa","El Castro de Valtuille Mencía Joven 2023",2023,"Red",12.95,3.7,84
"2024-10-05","/NL/nl/es-monteabellon-a-cappela-crianza-ribera-del-duero/w/1232403?year=2020&price_id=35548297",1232403,"Monteabellon","A Cappela Crianza 2020",2020,"Red",12.95,3.8,149
"2024-10-05","/NL/nl/pascona-maria-ganxa/w/3387131?year=2023&price_id=36409136",3387131,"Pascona","Maria Ganxa 2023",2023,"Red",12.95,3.6,839
"2024-10-05","/NL/nl/rodriguez-sanzo-capitan-gaona-rioja/w/6583363?year=2018&price_id=34688037",6583363,"Rodríguez Sanzo","Capitan Gaona 2018",2018,"Red",12.95,3.8,209
"2024-10-05","/NL/nl/peculiar-wines-uva-pirata-petit-verdot/w/4379776?year=2018&price_id=22793289",4379776,"Peculiar Wines","Uva Pirata Petit Verdot 2018",2018,"Red",12.95,3.4,66
"2024-10-05","/NL/nl/murviedro-cepas-viejas-bobal/w/2816630?year=2019&price_id=31340014",2816630,"Murviedro","Cepas Viejas Bobal 2019",2019,"Red",12.95,4,238
"2024-10-05","/NL/nl/olarra-cerro-anon-crianza-rioja/w/1367561?year=2021&price_id=35870213",1367561,"Bodegas Olarra","Cerro Añon Crianza Rioja 2021",2021,"Red",12.95,3.9,80
"2024-10-05","/NL/nl/terra-remota-ales-negres-negras/w/2267969?year=2019&price_id=29014544",2267969,"Terra Remota","Ales Negres (Negras) 2019",2019,"Red",12.95,3.8,125
"2024-10-05","/NL/nl/otano-reserva/w/1148680?year=2017&price_id=35846660",1148680,"Viña Otano","Reserva 2017",2017,"Red",14.95,3.9,53
"2024-10-05","/NL/nl/marques-de-riscal-arienzo-rioja-crianza/w/1852661?year=2019&price_id=35661922",1852661,"Marqués de Riscal","Arienzo Rioja Crianza 2019",2019,"Red",12.95,3.9,373
"2024-10-05","/NL/nl/pago-de-tharsys-carlota-suria-organic-merlot/w/6174415?year=2015&price_id=19212835",6174415,"Pago de Tharsys","Carlota Suria Organic Merlot 2015",2015,"Red",12.95,3.7,61
"2024-10-05","/NL/nl/murviedro-cepas-viejas-monastrell-alicante/w/6107616?year=2018&price_id=31965283",6107616,"Murviedro","Cepas Viejas Monastrell 2018",2018,"Red",12.95,4,112
"2024-10-05","/NL/nl/nubori-crianza/w/1884489?year=2021&price_id=36627884",1884489,"Nubori","Crianza 2021",2021,"Red",12.95,3.6,754
"2024-10-05","/NL/nl/voche-crianza/w/2730836?year=2021&price_id=36009831",2730836,"Voché","Crianza 2021",2021,"Red",12.95,4,1168
"2024-10-05","/NL/nl/rodriguez-de-vera-atalaque-las-carcavas-garnacha/w/11383875?year=2022&price_id=35612609",11383875,"Rodríguez de Vera","Atalaque Las Cárcavas Garnacha 2022",2022,"Red",12.95,3.8,66
"2024-10-05","/NL/nl/enate-cabernet-sauvignon-merlot/w/1154856?year=2021&price_id=36571741",1154856,"Enate","Cabernet Sauvignon - Merlot 2021",2021,"Red",12.95,3.8,79
"2024-10-05","/NL/nl/telmo-rodriguez-valdeorras-mencia-gaba-do-xil/w/63114?year=2020&price_id=32333297",63114,"Telmo Rodriguez","Valdeorras Mencia Gaba do Xil 2020",2020,"Red",12.95,3.7,330
"2024-10-05","/NL/nl/briones-abad-roble/w/1832215?year=2022&price_id=34879708",1832215,"Canta Muda","Roble 2022",2022,"Red",12.95,3.8,43
"2024-10-05","/NL/nl/bodegas-viyuela-barrica/w/6266143?year=2022&price_id=34688762",6266143,"Bodegas Viyuela","Barrica 2022",2022,"Red",12.95,3.7,358
"2024-10-05","/NL/nl/palacios-remondo-rioja-la-vendimia/w/1138914?year=2021&price_id=36811775",1138914,"Palacios Remondo","Rioja La Vendimia 2021",2021,"Red",12.75,3.7,107
"2024-10-05","/NL/nl/can-axartell-tinto/w/4812180?year=2021&price_id=29563886",4812180,"Can Axartell","Tinto 2021",2021,"Red",12.7,3.8,133
"2024-10-05","/NL/nl/mengoba-brezo-mencia/w/1610845?year=2022&price_id=35911564",1610845,"Mengoba","Brezo Mencía 2022",2022,"Red",12.66,3.7,106
"2024-10-05","/NL/nl/pazo-das-tapias-lagar-da-xestosa-mencia/w/2602389?year=2022&price_id=35941148",2602389,"Pazo Das Tapias","Lagar da Xestosa Mencía 2022",2022,"Red",12.66,3.5,112
"2024-10-05","/NL/nl/pago-de-araiz-crianza/w/1552352?year=2020&price_id=35911568",1552352,"Pagos de Aráiz","Crianza 2020",2020,"Red",12.66,4,59
"2024-10-05","/NL/nl/telmo-rodriguez-gazur-ribera-del-duero/w/1635436?year=2022&price_id=35896497",1635436,"Telmo Rodriguez","Gazur 2022",2022,"Red",12.55,3.7,65
"2024-10-05","/NL/nl/bodegas-amanovo-el-versatil/w/7505479?year=2019&price_id=28359418",7505479,"Bodegas Amanovo","El Versátil 2019",2019,"Red",12.5,4.2,72
"2024-10-05","/NL/nl/finca-rosal-old-vine-monastrell/w/1214307?year=2020&price_id=31971238",1214307,"Finca Rosal","Old Vine Monastrell 2020",2020,"Red",12.5,3.4,1949
"2024-10-05","/NL/nl/rudeles-rudeles-23/w/1408993?year=2020&price_id=33176988",1408993,"Rudeles","Rudeles 23 2020",2020,"Red",12.5,3.7,661
"2024-10-05","/NL/nl/azul-y-garanza-suelovivo-tinto/w/11752635?year=2022&price_id=34223739",11752635,"Azul y Garanza","Suelovivo Tinto 2022",2022,"Red",12.5,3.9,32
"2024-10-05","/NL/nl/bodegas-piqueras-sa-el-abuelo-seleccion-edicion-limitada/w/7760331?year=2020&price_id=35654399",7760331,"Bodegas Piqueras","El Abuelo Selección Edición Limitada 2020",2020,"Red",12.5,4.1,84
"2024-10-05","/NL/nl/la-marquesa-la-marquesa/w/8982320?year=2020&price_id=32781450",8982320,"Valserrano","La Marquesa 2020",2020,"Red",12.5,3.7,216
"2024-10-05","/NL/nl/condominio-roble/w/2201120?year=2021&price_id=35712139",2201120,"Condominio","Roble 2021",2021,"Red",12.5,4,39
"2024-10-05","/NL/nl/arrio-crianza/w/1816700?year=2018&price_id=34757829",1816700,"Qvinto Arrio","Crianza 2018",2018,"Red",12.5,3.8,54
"2024-10-05","/NL/nl/enate-joven-tempranillo/w/3287869?year=2021&price_id=34930593",3287869,"Enate","Joven Tempranillo 2021",2021,"Red",12.5,4,30
"2024-10-05","/NL/nl/pascual-castildiego-tinto-joven/w/1424033?year=2019&price_id=27228053",1424033,"Bodegas Pascual","Castildiego Tinto Joven 2019",2019,"Red",12.5,3.2,104
"2024-10-05","/NL/nl/castillo-de-aresan-bourbon-barrel-aged-cabernet-sauvignon/w/8119399?year=2021&price_id=32906405",8119399,"Castillo de Aresan","Bourbon Barrel Aged Cabernet Sauvignon 2021",2021,"Red",12.5,4,244
"2024-10-05","/NL/nl/borsao-bodegas-bole-campo-de-borja/w/1401444?year=2018&price_id=34931827",1401444,"Borsao Bodegas","Bole 2018",2018,"Red",12.45,3.8,257
"2024-10-05","/NL/nl/habla-la-tierra/w/1978855?year=2022&price_id=35422278",1978855,"Habla","La Tierra 2022",2022,"Red",12.45,3.7,96
"2024-10-05","/NL/nl/marco-real-comunidad-foral-de-navarra-coleccion-privada-crianza-garnacha-comunidad-foral-de-navarra-red-wine-v/w/10545083?year=2020&price_id=34806951",10545083,"Marco Real","Coleccion Privada Crianza Garnacha 2020",2020,"Red",12.45,3.9,32
"2024-10-05","/NL/nl/casa-de-outeiro-mencia/w/10198999?year=2022&price_id=35531678",10198999,"Casa de Outeiro","Mencía 2022",2022,"Red",12.45,3.9,173
"2024-10-05","/NL/nl/marco-real-comunidad-foral-de-navarra-coleccion-privada-crianza/w/2582112?year=2017&price_id=34035670",2582112,"Marco Real","Colección Privada Crianza 2017",2017,"Red",12.45,3.8,77
"2024-10-05","/NL/nl/borsao-bodegas-bole-campo-de-borja/w/1401444?year=2020&price_id=35612659",1401444,"Borsao Bodegas","Bole 2020",2020,"Red",12.45,3.9,58
"2024-10-05","/NL/nl/el-gringo-dark-red-tempranillo/w/7183378?year=2020&price_id=32363114",7183378,"El Gringo","Dark Red Tempranillo 2020",2020,"Red",12.45,3.7,118
"2024-10-05","/NL/nl/alta-alella-gx/w/4084668?year=2022&price_id=33353678",4084668,"Alta Alella","GX 2022",2022,"Red",12.45,3.8,66
"2024-10-05","/NL/nl/vina-magana-baron-de-magana-finca-la-sarda-crianza/w/1290585?year=2015&price_id=28512580",1290585,"Magaña","Barón de Magaña (Finca La Sarda Crianza) 2015",2015,"Red",12.39,3.8,47
"2024-10-05","/NL/nl/finca-egomei-carpess-crianza/w/1912351?year=2018&price_id=34020863",1912351,"Egomei","Carpess Crianza 2018",2018,"Red",12.35,3.7,147
"2024-10-05","/NL/nl/agricola-de-vinos-la-higuera-la-pinada-bobal/w/7403698?year=2021&price_id=34905824",7403698,"Agricola de Vinos la Higuera","La Pinada Bobal 2021",2021,"Red",12.32,3.8,487
"2024-10-05","/NL/nl/masies-davinyo-abadal-franc-pla-de-bages-red-wine/w/4314254?year=2022&price_id=35476661",4314254,"Abadal","Franc 2022",2022,"Red",12.25,3.7,135
"2024-10-05","/NL/nl/borsao-bodegas-cabriola/w/7796041?year=2018&price_id=36601219",7796041,"Borsao Bodegas","Cabriola 2018",2018,"Red",12.25,3.9,176
"2024-10-05","/NL/nl/telmo-rodriguez-gazur-ribera-del-duero/w/1635436?year=2020&price_id=30786105",1635436,"Telmo Rodriguez","Gazur 2020",2020,"Red",12.25,3.7,246
"2024-10-05","/NL/nl/torre-de-oa-finca-san-martin-crianza-rioja/w/1403094?year=2020&price_id=36281131",1403094,"Torre de Oña","Finca San Martín Crianza 2020",2020,"Red",12.19,3.9,318
"2024-10-05","/NL/nl/merayo-las-tres-filas-mencia-bierzo/w/1597054?year=2022&price_id=37178020",1597054,"Merayo","Las Tres Filas Mencia Bierzo 2022",2022,"Red",12.19,3.7,1816
"2024-10-05","/NL/nl/marques-de-garoa-crianza/w/3869485?year=2021&price_id=37216895",3869485,"Marques de Garoa","Crianza 2021",2021,"Red",12,3.3,155
"2024-10-05","/NL/nl/marques-de-garoa-crianza/w/3869485?year=2020&price_id=33550179",3869485,"Marques de Garoa","Crianza 2020",2020,"Red",12,3.3,155
"2024-10-05","/NL/nl/familia-torres-coronas-crianza/w/1152206?year=2020&price_id=31364527",1152206,"Familia Torres","Coronas Crianza 2020",2020,"Red",11.99,3.8,394
"2024-10-05","/NL/nl/es-coloma-graciano-seleccion/w/4253319?year=2017&price_id=36601234",4253319,"Coloma","Graciano Selección 2017",2017,"Red",11.99,3.7,45
"2024-10-05","/NL/nl/es-laus-reserva-cabernet-sauvignon/w/11170482?year=2018&price_id=34998077",11170482,"Laus","Reserva Cabernet Sauvignon 2018",2018,"Red",11.95,3.8,144
"2024-10-05","/NL/nl/cueva-del-chaman-roble-monastrell/w/7567911?year=2022&price_id=36374879",7567911,"Cueva del Chamán","Roble Monastrell 2022",2022,"Red",11.95,3.9,114
"2024-10-05","/NL/nl/bodegas-y-vinedos-valderiz-sl-sitio-de-valdehermoso/w/10026075?year=2022&price_id=35531446",10026075,"Valderiz","Sitio de Valdehermoso 2022",2022,"Red",11.95,3.9,72
"2024-10-05","/NL/nl/pomal-crianza/w/1126216?year=2019&price_id=32871739",1126216,"Viña Pomal","Crianza 2019",2019,"Red",11.95,3.7,1096
"2024-10-05","/NL/nl/cueva-del-chaman-roble-garnacha-tintorera/w/6172067?year=2022&price_id=36653143",6172067,"Cueva del Chamán","Roble Garnacha Tintorera 2022",2022,"Red",11.95,3.8,413
"2024-10-05","/NL/nl/felix-solis-mucho-mas-tinto/w/6266660?price_id=36600958",6266660,"Félix Solís","Mucho Más Tinto N.V.",NA,"Red",11.95,4.2,80918
"2024-10-05","/NL/nl/raiz-de-guzman-nine-meses/w/6259886?year=2019&price_id=34035729",6259886,"Raíz de Guzmán","9 Meses 2019",2019,"Red",11.95,3.6,91
"2024-10-05","/NL/nl/nebla-nebla-tempranillo-ribera-del-duero/w/3312739?year=2023&price_id=36709993",3312739,"Nebla","Tempranillo Roble 2023",2023,"Red",11.95,3.5,2305
"2024-10-05","/NL/nl/conesa-vina-consolacion-tempranillo-castilla-la-mancha/w/7833635?year=2020&price_id=31269005",7833635,"Familia Conesa","Viña Consolación Tempranillo 2020",2020,"Red",11.95,4,67
"2024-10-05","/NL/nl/marques-de-riscal-riscal-tempranillo-castilla-and-leon/w/1282180?year=2021&price_id=33255111",1282180,"Marqués de Riscal","Riscal Tempranillo 2021",2021,"Red",11.95,3.7,90
"2024-10-05","/NL/nl/evodia-old-vines-garnacha/w/1230965?year=2021&price_id=34436582",1230965,"Evodia","Old Vines Garnacha 2021",2021,"Red",11.95,3.6,56
"2024-10-05","/NL/nl/altanza-edulis-de-altanza-rioja-crianza/w/1247469?year=2020&price_id=36775233",1247469,"Altanza","Edulis de Altanza Rioja Crianza 2020",2020,"Red",11.95,3.7,84
"2024-10-05","/NL/nl/pinord-diorama-ribera-del-duero/w/11312304?year=2020&price_id=34206820",11312304,"Pinord","Diorama Ribera del Duero 2020",2020,"Red",11.95,4.2,37
"2024-10-05","/NL/nl/vicente-gandia-pla-bobal-negro/w/8425229?year=2019&price_id=26534059",8425229,"Vicente Gandía","Bobal Negro 2019",2019,"Red",11.95,3.8,374
"2024-10-05","/NL/nl/can-blau-blau-montsant/w/1478833?year=2021&price_id=36601439",1478833,"Can Blau","Blau 2021",2021,"Red",11.95,3.8,89
"2024-10-05","/NL/nl/gancedo-mencia/w/1517924?year=2015&price_id=23810974",1517924,"Gancedo","Mencía 2015",2015,"Red",11.95,3.7,937
"2024-10-05","/NL/nl/dehesa-el-carrascal-tudon-s-petit-verdot/w/6367148?year=2021&price_id=35668968",6367148,"Dehesa El Carrascal","Tudon's Petit Verdot 2021",2021,"Red",11.95,3.9,223
"2024-10-05","/NL/nl/proyecto-garnachas-de-espana-la-garnacha-olvidada-de-aragon/w/1448359?year=2017&price_id=37046357",1448359,"Proyecto Garnachas de España","La Garnacha Olvidada de Aragón 2017",2017,"Red",11.95,3.8,490
"2024-10-05","/NL/nl/la-quinta-milonga/w/5237320?year=2021&price_id=33309940",5237320,"La Quinta","Milonga 2021",2021,"Red",11.95,3.9,132
"2024-10-05","/NL/nl/coral-duero-toro-los-lastros/w/8377646?year=2021&price_id=36929051",8377646,"Coral Duero","Los Lastros 2021",2021,"Red",15.95,4,307
"2024-10-05","/NL/nl/vicente-gandia-pla-bobal-negro/w/8425229?year=2021&price_id=36649479",8425229,"Vicente Gandía","Bobal Negro 2021",2021,"Red",11.95,4,140
"2024-10-05","/NL/nl/lacrimus-apasionado/w/3433575?year=2021&price_id=31736732",3433575,"Lacrimus","Apasionado 2021",2021,"Red",11.95,3.8,33
"2024-10-05","/NL/nl/finca-bacara-time-waits-for-no-one-6m/w/7101114?year=2021&price_id=31906748",7101114,"Finca Bacara","Time Waits For No One 6M 2021",2021,"Red",11.95,3.8,31
"2024-10-05","/NL/nl/borsao-bodegas-crianza-seleccion-crianza/w/1289492?year=2019&price_id=35197710",1289492,"Borsao Bodegas","Crianza (Selección Crianza) 2019",2019,"Red",12.9,4,138
"2024-10-05","/NL/nl/bodegas-vilano-black-edition/w/3973671?year=2022&price_id=36184463",3973671,"Bodegas Vilano","Black Edition 2022",2022,"Red",12.95,4,77
"2024-10-05","/NL/nl/la-quinta-batiscafo-garnacha/w/8057356?year=2021&price_id=33480943",8057356,"La Quinta","Batiscafo Garnacha 2021",2021,"Red",11.9,4,239
"2024-10-05","/NL/nl/petit-vega-eight-meses/w/9796359?year=2022&price_id=35293304",9796359,"Petit Vega","8 Meses 2022",2022,"Red",11.9,3.9,281
"2024-10-05","/NL/nl/baron-de-ley-rioja-reserva/w/21584?year=2019&price_id=36281429",21584,"Baron de Ley","Rioja Reserva 2019",2019,"Red",11.86,3.9,2188
"2024-10-05","/NL/nl/artuke-artuke-rioja/w/2152418?year=2023&price_id=35911628",2152418,"Artuke","Artuke Rioja 2023",2023,"Red",11.85,3.9,225
"2024-10-05","/NL/nl/pacheco-barrica-jumilla/w/7783517?year=2019&price_id=31315247",7783517,"Pacheco","Barrica 2019",2019,"Red",11.75,3.8,69
"2024-10-05","/NL/nl/bodegas-principe-de-viana-reserva-navarra/w/1210158?year=2019&price_id=35648839",1210158,"Bodegas Príncipe de Viana","Reserva Navarra 2019",2019,"Red",11.75,3.7,842
"2024-10-05","/NL/nl/pura-savia-tempranillo-castilla-la-mancha/w/1969303?year=2019&price_id=33522089",1969303,"Pura Savia","Tempranillo 2019",2019,"Red",11.75,3.6,92
"2024-10-05","/NL/nl/telmo-rodriguez-dehesa-gago-g/w/63104?year=2022&price_id=34931617",63104,"Telmo Rodriguez","Dehesa Gago G 2022",2022,"Red",11.75,3.8,97
"2024-10-05","/NL/nl/arrio-crianza/w/1816700?year=2020&price_id=35230722",1816700,"Qvinto Arrio","Crianza 2020",2020,"Red",11.75,3.8,612
"2024-10-05","/NL/nl/azul-y-garanza-garciano/w/1887959?year=2021&price_id=36710039",1887959,"Azul y Garanza","Garciano 2021",2021,"Red",11.75,3.8,832
"2024-10-05","/NL/nl/tenshen-crianza/w/5009411?year=2021&price_id=36709691",5009411,"Ortega Ezquerro","Crianza 2021",2021,"Red",12.75,4,25
"2024-10-05","/NL/nl/dehesa-el-carrascal-tudon-s-cabernet-sauvignon/w/4829963?year=2019&price_id=29128937",4829963,"Dehesa El Carrascal","Tudon's Cabernet Sauvignon 2019",2019,"Red",11.5,3.7,59
"2024-10-05","/NL/nl/viento-aliseo-graciano-cabernet-sauvignon/w/1545995?year=2020&price_id=27775923",1545995,"Viento Aliseo","Graciano - Cabernet Sauvignon 2020",2020,"Red",11.5,3.8,1208
"2024-10-05","/NL/nl/bodegas-piqueras-sa-el-abuelo-seleccion-edicion-limitada/w/7760331?year=2019&price_id=34807155",7760331,"Bodegas Piqueras","El Abuelo Selección Edición Limitada 2019",2019,"Red",12.5,4,101
"2024-10-05","/NL/nl/finca-bacara-time-waits-for-no-one-double-skull/w/7087103?year=2021&price_id=31154145",7087103,"Finca Bacara","Time Waits For No One (Double Skull) 2021",2021,"Red",11.5,3.8,269
"2024-10-05","/NL/nl/linea-karman-tinto/w/8842114?year=2022&price_id=33661768",8842114,"Linea Kármán","Tinto 2022",2022,"Red",11.5,3.7,755
"2024-10-05","/NL/nl/pago-del-vicario-men-de-mencia/w/1175760?year=2018&price_id=23006262",1175760,"Pago del Vicario","Men de Mencía 2018",2018,"Red",11.5,3.6,1089
"2024-10-05","/NL/nl/rumors-roble/w/5372627?year=2022&price_id=35997153",5372627,"Rumors","Roble 2022",2022,"Red",11.5,3.6,275
"2024-10-05","/NL/nl/valbusenda-abios-tinta-de-toro/w/1382902?year=2018&price_id=34035618",1382902,"Valbusenda","Abios Tinta de Toro 2018",2018,"Red",11.45,3.8,70
"2024-10-05","/NL/nl/castillo-de-mendoza-vitaran-crianza/w/1195348?year=2018&price_id=34035712",1195348,"Castillo de Mendoza","Vitarán Crianza 2018",2018,"Red",11.45,3.8,126
"2024-10-05","/NL/nl/castillo-de-mendoza-vitaran-crianza/w/1195348?year=2019&price_id=34152505",1195348,"Castillo de Mendoza","Vitarán Crianza 2019",2019,"Red",11.45,3.7,1041
"2024-10-05","/NL/nl/pares-balta-mas-petit-penedes/w/13479?year=2021&price_id=36147599",13479,"Parés Baltà","Mas Petit 2021",2021,"Red",11.4,3.4,2655
"2024-10-05","/NL/nl/bodegas-marques-de-caceres-rioja-bio-organic-rioja/w/1623960?year=2022&price_id=35672647",1623960,"Bodegas Marqués de Cáceres","Rioja Bio Organic 2022",2022,"Red",11.4,3.4,1667
"2024-10-05","/NL/nl/bodegas-valdemar-conde-de-valdemar-crianza/w/15487?year=2019&price_id=35191477",15487,"Bodegas Valdemar","Conde de Valdemar Crianza 2019",2019,"Red",11.35,3.9,206
"2024-10-05","/NL/nl/vina-0deg-le-merlot/w/8168165?price_id=21716445",8168165,"Vina'0°","Le Merlot N.V.",NA,"Red",11.3,2.4,31
"2024-10-05","/NL/nl/hacienda-lopez-de-haro-crianza/w/1224522?year=2020&price_id=34815226",1224522,"Hacienda López de Haro","Crianza 2020",2020,"Red",11.3,3.7,834
"2024-10-05","/NL/nl/betola-betola-the-cat/w/6649181?year=2022&price_id=36366768",6649181,"Pío del Ramo","Betola The Cat 2022",2022,"Red",11.25,3.7,183
"2024-10-05","/NL/nl/rafael-cambra-soplo/w/1566718?year=2023&price_id=35964145",1566718,"Rafael Cambra","Soplo 2023",2023,"Red",11.25,3.5,3305
"2024-10-05","/NL/nl/atalaya-almansa-laya-homenaje-al-cosechero/w/10079873?year=2023&price_id=36537332",10079873,"Atalaya","Laya Homenaje al Cosechero 2023",2023,"Red",11.17,3.6,70
"2024-10-05","/NL/nl/diaz-bayo-eight-meses-barrica/w/5829115?year=2022&price_id=36929101",5829115,"Bodegas Diaz Bayo","8 Meses Barrica 2022",2022,"Red",11.17,3.7,36
"2024-10-05","/NL/nl/luis-canas-crianza/w/86878?year=2021&price_id=36375897",86878,"Luis Cañas","Crianza 2021",2021,"Red",11.17,4,168
"2024-10-05","/NL/nl/casa-castillo-monastrell/w/77245?year=2022&price_id=36281222",77245,"Casa Castillo","Monastrell 2022",2022,"Red",11.17,3.8,135
